,Date,BE,BG,CZ,DK,DE,EE,IE,GR,ES,FR,HR,IT,LV,LT,LU,HU,MT,NL,AT,PL,PT,RO,SI,SK,FI,SE,GB,NI,EU,Year,Month,Week
110,09/08/2004,236.4674,0,217.3773,256.1681,263.0929,195.8907,260.6736,354.4944,265.554,282.0168,,311.6539,151.295,0,281.5096,228.5257,324.6858,243.7294,266.6302,185.5193,271.155,0,243.4554,211.3968,286.9656,241.1768,305.7879,276.0179,275.0761,2004,8,33
111,16/08/2004,236.844,0,217.3571,255.7532,263.4393,156.4557,259.1791,364.0426,265.7962,282.5717,,317.1273,142.9696,0,281.5096,224.7097,323.958,245.529,269.9323,185.9733,274.9187,0,244.6929,207.4461,285.3432,239.1323,301.7549,273.7868,275.8854,2004,8,34
112,23/08/2004,236.746,0,219.8598,255.6251,265.6992,195.8907,258.1147,368.3151,267.4958,282.9025,,318.1268,150.8308,0,281.5096,229.1087,324.3377,238.6981,271.5434,188.809,277.5778,0,245.3007,206.9981,291.8666,236.3892,299.1935,271.6145,276.7301,2004,8,35
113,30/08/2004,236.5749,0,217.5577,277.3812,268.5176,0,257.066,371.8808,265.1291,283.2333,,321.1106,138.3719,0,278.8598,227.8657,324.099,246.6924,272.7855,189.3297,270.5042,0,244.0792,207.5993,282.5451,238.7098,294.3801,264.6698,277.4984,2004,8,36
114,06/09/2004,236.5165,0,217.7922,276.9764,274.3558,179.547,255.0239,370.4345,266.511,284.0969,,319.6764,134.8685,0,280.3084,233.2188,323.6225,244.7567,275.1005,195.2089,272.31,0,245.8081,207.2835,282.1902,231.903,289.6541,259.268,277.7064,2004,9,37
115,13/09/2004,236.8057,0,220.597,280.4666,277.6693,183.0455,252.0619,367.6691,267.5836,284.5641,,322.066,154.3657,0,272.1177,237.5556,323.4279,254.8956,277.6702,193.3106,272.6874,0,248.6098,207.2962,290.1748,227.6556,286.9894,256.2294,278.7919,2004,9,38
116,20/09/2004,235.7401,0,221.5899,280.7239,278.0732,173.154,248.9785,370.8851,265.842,285.5102,,320.9751,147.6213,0,283.8176,244.2313,323.2551,246.0851,278.3178,192.9515,274.7532,0,248.805,210.6832,286.9685,220.6927,282.3197,251.7077,277.6135,2004,9,39
117,27/09/2004,235.2837,0,219.4044,284.9078,277.0507,163.7775,245.8524,368.4105,263.8306,285.5102,,321.4676,141.7892,0,289.2596,240.4228,322.8994,253.6101,278.6223,192.2294,274.5385,0,250.1064,209.1158,286.3333,217.2002,276.1284,248.0263,276.4178,2004,9,40
118,04/10/2004,234.4556,0,222.2975,279.4839,274.8513,0,239.6092,367.1158,264.7137,286.0066,,318.6842,143.0692,138.5811,276.8507,0,322.4801,249.5047,278.8038,193.8353,274.3053,0,250.5804,211.6494,289.6446,218.1795,269.8866,246.146,273.6486,2004,10,41
119,11/10/2004,234.2246,0,222.0966,287.5307,274.2168,0,237.1227,367.7837,262.6008,287.5333,,313.453,128.4976,129.6727,284.8307,233.4326,322.4694,244.521,278.2276,194.6156,272.2914,0,251.3851,211.6651,289.569,214.3739,267.7554,246.9314,271.8373,2004,10,42
120,18/10/2004,235.5989,0,222.9405,288.3788,275.3945,186.7064,237.6528,372.0484,267.4593,287.8874,,315.1626,128.9512,143.886,274.4119,236.0107,321.7729,248.2238,276.3664,192.4627,272.9055,0,252.5937,212.6834,285.7647,214.5707,268.2706,246.4931,273.0029,2004,10,43
121,25/10/2004,235.4333,0,222.0484,293.2517,277.2633,131.6836,238.4437,364.8719,270.0439,288.0591,,314.9727,142.6807,128.8021,282.8058,235.8315,321.154,250.9164,276.1387,191.2974,274.7636,0,252.2107,210.6916,280.0353,214.4129,266.2328,245.5782,273.2502,2004,10,44
122,01/11/2004,235.9508,0,220.9495,292.8476,278.8046,186.7064,239.1837,369.6511,269.9235,288.6839,,308.8291,137.7562,0,282.8058,230.3645,321.0263,254.9112,277.4404,190.3276,272.4378,0,252.3213,211.7328,282.93,215.0255,265.6176,245.636,273.8495,2004,11,45
123,08/11/2004,235.96,0,224.4604,288.6938,278.5762,0,241.9743,371.2007,276.3085,289.4053,,320.2685,138.099,135.153,278.6562,243.1672,320.442,245.6329,281.1013,191.6645,274.5495,0,253.7202,213.8537,287.1121,215.392,263.2644,245.425,276.0182,2004,11,46
124,15/11/2004,234.7415,0,224.3013,289.4366,276.016,0,242.9642,370.8269,279.5787,290.0127,,319.4626,130.8249,132.6331,282.4144,244.2911,320.1137,246.9745,283.4098,196.3716,274.151,0,252.2118,213.4795,283.2837,221.5047,260.3861,247.4583,275.9404,2004,11,47
125,22/11/2004,233.6831,0,225.345,289.6506,271.7756,186.8529,239.7302,372.2363,282.914,291.251,,320.715,126.5427,140.089,282.454,230.7519,319.8598,247.1078,283.1446,198.1202,275.7472,0,252.3329,214.5298,290.7859,218.7654,262.9417,245.1327,275.8644,2004,11,48
126,29/11/2004,232.8427,0,225.9737,292.2138,270.9276,186.7064,237.0742,370.3296,279.7503,292.319,,321.2523,131.8772,165.9908,282.7344,224.281,320.1666,248.98,279.1023,200.4414,274.7018,0,251.8429,216.0961,281.5045,218.3336,264.602,243.0732,275.5256,2004,11,49
127,06/12/2004,232.7809,0,227.1096,280.5507,272.3834,0,235.6528,370.9161,279.7503,293.2745,,312.7607,138.805,180.8308,281.2798,225.1343,320.3359,245.0578,274.2566,196.3899,277.884,0,251.2234,215.7873,281.2181,218.4901,265.2128,242.5084,273.9707,2004,12,50
128,13/12/2004,232.6935,0,229.4103,250.4803,270.2428,186.7064,236.9275,372.0801,283.2292,295.9984,,315.3937,135.6358,163.6824,295.8568,248.4276,320.5586,246.7613,273.8203,199.2669,276.5726,0,249.3629,216.4517,283.4228,216.1647,265.8717,244.7646,274.1607,2004,12,51
129,20/12/2004,232.9385,0,232.5284,243.6911,269.4474,186.8529,236.9275,369.4581,283.1572,297.4899,,317.7083,135.0335,155.9292,294.0803,246.8942,319.786,250.5652,274.1466,200.9083,277.9792,0,250.0619,220.0007,293.7379,221.6538,264.1222,242.3333,274.6383,2004,12,52
130,27/12/2004,233.3241,0,230.756,246.8591,268.407,171.0993,243.4311,370.738,280.6529,298.7198,,318.8425,134.5787,0,286.1867,242.7604,318.6285,254.8642,275.1028,204.4637,280.8372,0,250.4309,218.0784,300.8391,222.4392,258.8856,241.6725,276.1137,2004,12,53
131,03/01/2005,236.2952,0,233.4642,258.984,283.0706,176.9439,259.9321,370.7407,283.3054,298.9425,,319.0569,152.7072,162.3244,295.9041,246.8078,319.1431,246.4358,287.447,205.7528,281.9971,0,248.7335,220.2563,294.8059,244.6056,270.547,269.0699,281.9588,2005,1,1
132,10/01/2005,237.5582,0,233.6053,260.9324,294.1076,199.8086,271.7237,368.8294,285.4846,300.9248,,319.3987,145.0828,168.5349,291.3504,233.6795,319.8493,258.1243,289.9162,207.8676,294.1566,0,249.8486,222.944,294.8087,251.7533,281.7968,277.7323,287.1106,2005,1,2
133,17/01/2005,238.0355,0,234.7736,262.5606,293.0461,0,276.5189,364.1843,287.3888,302.1154,,320.9179,152.1967,164.0737,291.3504,246.6296,320.3572,249.1352,290.3245,207.4825,295.0479,0,252.532,223.2607,294.8179,252.3324,284.2327,281.3237,288.4374,2005,1,3
134,24/01/2005,237.95,0,237.8493,260.2135,284.7811,199.8086,277.9703,366.1732,288.2166,302.7527,,320.6791,164.2233,163.6265,284.7578,262.3981,320.6861,258.6518,287.5919,209.6587,301.1705,0,253.2104,227.2918,297.721,251.1316,285.3175,283.6122,287.608,2005,1,4
135,31/01/2005,238.4345,0,239.0389,263.1333,278.9595,199.8086,279.2389,368.2416,287.7474,304.3808,,323.078,166.2967,170.352,289.4873,254.1249,320.9624,253.1712,289.9944,216.8956,302.4707,0,254.4175,231.9332,286.8173,255.2546,286.9179,287.7931,287.8792,2005,1,5
136,07/02/2005,240.0895,0,239.5251,263.1121,275.1641,0,281.7785,369.0127,292.7068,305.096,,325.6523,167.4225,173.3012,293.8397,265.0202,321.5485,259.1191,291.4649,219.208,304.3023,0,255.5672,230.8086,289.698,253.068,288.6692,292.1536,289.335,2005,2,6
137,14/02/2005,243.9706,0,242.5485,263.7681,275.3377,0,283.4942,368.3001,292.7702,305.8419,,327.6052,171.8001,184.1881,293.8397,264.7347,321.0902,261.2806,295.5205,222.082,306.8994,0,255.1064,233.2822,284.5435,257.9282,287.6395,293.039,290.4383,2005,2,7
138,21/02/2005,248.5042,0,244.0073,262.8153,276.8259,0,285.7215,366.8,293.9682,307.0348,,329.1558,175.4073,180.2908,294.6431,240.3363,320.7073,272.1864,298.2714,224.8823,306.9892,0,255.1895,235.6285,287.0406,256.1686,287.3589,295.5269,291.7449,2005,2,8
139,28/02/2005,250.0385,0,246.8985,267.7107,289.6802,0,286.3231,368.3091,294.6549,309.7475,,331.8056,181.4812,187.3275,295.9653,227.9297,320.9411,266.0346,301.7134,229.342,310.4524,0,256.641,237.9876,290.2607,251.4715,287.3171,296.9237,295.3478,2005,2,9
140,07/03/2005,251.09,0,248.4381,285.4357,322.0664,0,285.8847,369.8074,295.1879,311.5052,,332.4451,174.5404,195.884,291.9978,244.7278,317.1845,271.0913,303.6568,225.6528,308.5163,0,260.6713,232.8506,287.4147,257.3653,284.3439,288.6843,301.3833,2005,3,10
141,14/03/2005,251.8359,0,249.9453,283.8779,320.3907,212.7798,285.308,370.1773,296.6566,312.9884,,332.3857,180.0075,201.3426,297.0083,244.1704,319.807,272.1798,304.6971,221.9037,308.248,0,261.7427,243.2093,291.9711,257.4023,282.5014,285.1617,301.137,2005,3,11
142,21/03/2005,252.7758,0,246.3376,280.9417,319.1935,0,285.8232,365.1004,299.1095,313.7097,,332.7182,174.8084,214.5053,298.1424,237.8659,320.3466,274.4396,304.5323,218.5621,306.9457,0,261.7332,234.8938,290.451,257.0929,282.652,285.8424,301.3428,2005,3,12
143,28/03/2005,253.9172,0,247.8045,295.0203,321.5413,0,286.6663,364.1935,298.7393,312.8301,,330.3449,184.931,216.4648,300.6273,232.9009,321.154,276.1766,305.022,218.4562,307.5774,0,261.2681,240.3883,284.0049,256.0227,284.1911,286.4433,301.7074,2005,3,13
144,04/04/2005,254.7836,0,246.8181,296.7038,322.2486,208.7361,287.8798,369.4152,299.8903,310.8459,,330.8475,181.5398,207.5527,307.5176,254.3162,323.0478,277.6817,306.4082,220.7116,308.1314,0,261.0321,238.6208,289.6937,258.8301,285.4467,287.9466,302.2473,2005,4,14
145,11/04/2005,255.4343,0,247.8805,295.5859,319.3405,0,288.2799,369.1799,298.8766,309.8664,,329.392,179.0479,201.605,297.5174,258.0366,323.2088,269.4441,306.1925,218.9173,305.1753,0,260.8966,237.4555,292.149,258.6187,288.0941,288.8165,301.4652,2005,4,15
146,18/04/2005,255.6177,0,247.6027,300.787,315.5653,0,288.2741,368.4084,297.9222,307.8257,,330.6134,181.5653,205.3496,297.9361,254.5377,325.1618,271.3315,305.7408,215.9788,301.5107,0,261.3157,234.0347,296.7266,261.5536,290.3557,289.4589,301.0537,2005,4,16
147,25/04/2005,255.5619,0,248.0257,303.3647,311.0417,0,287.8806,364.7596,293.8299,308.1664,,327.4856,178.1163,210.8388,308.093,255.5298,327.9146,264.0254,301.8509,213.2905,298.0913,0,260.0061,234.5988,293.9341,262.5988,294.368,285.4252,299.2079,2005,4,17
148,02/05/2005,255.6531,0,248.3292,300.1187,309.3487,0,286.8447,365.7404,295.624,308.3961,,332.4316,169.5337,217.0715,303.7128,258.5398,328.1015,264.8006,301.4643,216.5833,298.0856,0,261.8159,238.8635,288.9977,261.9586,294.3255,281.4052,299.2134,2005,5,18
149,09/05/2005,256.4026,0,250.396,300.2504,310.1542,0,287.2518,371.7134,295.2179,308.8711,,329.7665,173.0951,208.675,301.8994,262.693,328.0469,267.6486,299.9662,210.7361,298.6098,0,262.581,239.4344,292.0828,260.8471,293.6983,282.737,298.689,2005,5,19
150,16/05/2005,257.1172,0,248.1468,300.2355,309.6591,0,287.7367,370.5906,291.8366,310.7059,,327.9803,175.5661,213.5317,298.1506,260.7337,328.0469,273.1123,299.8861,220.5,297.4995,0,263.0137,240.879,291.1753,259.195,292.0103,282.8062,298.4014,2005,5,20
151,23/05/2005,257.9516,0,247.855,299.0448,307.748,0,287.9698,369.2223,291.1958,311.8721,,327.9803,166.1003,219.0993,302.8558,0,328.0469,271.0724,301.4391,214.6533,295.6303,0,263.924,240.9959,289.8747,259.5347,290.7671,283.3633,297.923,2005,5,21
152,30/05/2005,258.7163,0,246.8894,297.2075,303.9131,189.4682,287.3504,368.1765,290.5389,312.28,,329.507,166.7812,222.2306,297.8755,251.3204,328.0469,276.6478,302.0527,219.9168,294.5587,0,263.7504,242.4873,289.641,260.8165,294.9721,287.5849,297.8054,2005,5,22
153,06/06/2005,260.3717,0,251.0827,298.6245,296.2847,197.0241,286.2238,368.5786,288.2806,311.6557,,328.7362,172.5888,223.1586,309.2569,264.996,335.4867,276.3918,298.5379,223.2915,294.805,0,264.9048,245.7359,291.874,263.1825,297.4447,288.8824,296.5629,2005,6,23
154,13/06/2005,260.5668,0,251.7137,291.4491,288.2,189.4682,284.8971,372.6894,290.0495,310.3324,,330.4182,158.9237,230.1102,301.247,264.5115,335.4867,266.7826,293.1545,223.6027,292.2878,0,265.0841,243.0677,292.2804,261.2661,300.5724,288.5391,295.3336,2005,6,24
155,20/06/2005,259.7783,0,255.0528,283.4026,286.5842,0,283.8313,371.1821,288.2602,308.3025,,330.4182,151.9785,212.9198,297.9396,258.4197,335.4867,264.8578,289.6799,223.7933,292.4779,0,265.0923,250.2406,296.4166,260.775,301.0111,286.6243,294.2968,2005,6,25
156,27/06/2005,260.157,0,259.2859,282.5243,286.9278,0,279.5359,370.2669,288.4534,305.6312,,329.8628,175.6751,181.31,293.166,0,341.2989,272.6362,288.5919,235.7056,290.9416,0,269.4184,248.065,297.6934,256.5799,298.5711,282.0877,293.6807,2005,6,26
157,04/07/2005,260.157,0,255.2562,283.801,284.8159,0,273.4037,372.2041,287.6148,304.4364,,324.5548,169.1676,199.4299,289.284,259.3417,341.952,265.1662,285.7504,223.4912,290.9522,0,267.7268,247.0199,300.3922,257.1856,290.3745,277.5213,290.2496,2005,7,27
158,11/07/2005,260.157,0,257.643,275.8957,284.898,202.3134,264.4524,370.5745,285.6915,302.6183,,325.2847,170.0076,190.786,289.2802,249.0217,344.7473,262.7302,285.7963,219.601,290.656,0,282.2598,245.7723,296.2677,256.1724,281.7582,260.7438,287.534,2005,7,28
159,18/07/2005,260.157,0,259.0855,275.5082,285.7949,202.3134,256.8619,371.0068,288.7221,302.9806,,326.6804,173.9344,195.6675,305.1676,264.1619,344.7473,267.9757,287.4779,217.4156,287.174,0,279.0668,244.87,301.7595,258.0883,276.3596,252.4114,287.2864,2005,7,29
160,25/07/2005,260.6847,0,258.7293,275.2529,288.0553,0,250.3791,374.9587,288.4326,303.957,,326.2457,164.0871,195.1388,297.201,275.1847,344.7473,267.6647,287.9677,218.7598,287.5177,0,281.4639,244.2128,294.7522,257.7282,272.8911,248.3758,286.8765,2005,7,30
161,01/08/2005,260.8186,0,257.198,276.3434,290.0914,202.3134,245.4882,373.3633,290.8884,304.8018,,329.1152,167.0223,193.1532,284.998,274.541,344.7473,268.5876,286.8858,227.1711,285.663,0,281.289,248.1037,306.2719,259.6215,271.1064,243.6485,287.8307,2005,8,31
162,08/08/2005,261.4651,0,258.8476,284.5669,290.2568,0,242.727,373.69,290.967,304.7864,,326.4609,166.1884,198.6135,296.5051,257.2633,344.7473,266.3274,291.3721,228.7652,287.0839,0,281.8655,248.4842,300.6303,259.8092,270.532,243.6761,287.5808,2005,8,32
163,15/08/2005,261.3881,0,260.3149,281.7269,288.5167,202.3134,241.1596,368.71,289.8999,305.6636,,326.5296,166.4987,227.6242,290.8984,267.6887,344.7587,267.8446,293.0058,218.9431,286.7459,0,283.1827,248.2762,300.5432,258.0907,272.2284,247.5919,287.0087,2005,8,33
164,22/08/2005,261.6248,0,260.2776,274.9203,287.5181,0,242.4587,372.6051,292.6866,305.0105,,325.9298,158.8553,190.8529,298.5468,273.6375,344.7473,269.1107,296.1279,221.9658,287.6798,0,281.3878,244.9231,309.5293,257.3566,270.246,247.6258,286.9398,2005,8,34
165,29/08/2005,261.4735,0,260.7516,296.0801,287.5258,202.3134,242.153,374.7733,295.0704,303.6968,,326.4018,137.619,188.8581,301.8253,258.7847,344.7473,264.767,295.5693,228.6366,290.5471,0,281.3336,245.4042,306.1238,258.6331,267.2827,246.9797,287.3402,2005,8,35
166,05/09/2005,259.7334,0,263.709,294.693,287.06,0,241.9435,372.6856,295.6255,301.7797,,322.9214,164.8,190.8845,297.8239,272.83,344.7473,270.3351,295.4756,228.1977,295.1354,0,283.5672,249.0041,312.0417,259.0174,268.9464,248.2917,287.0895,2005,9,36
167,12/09/2005,258.7866,0,261.4354,287.8299,283.4397,195.8907,240.5523,369.5612,297.8033,298.9393,,322.2929,184.7781,192.3287,289.3479,0,344.7473,268.5539,291.099,232.3409,295.7912,0,283.4418,249.7393,300.1982,259.7459,269.9698,248.63,285.8405,2005,9,37
168,19/09/2005,258.1832,0,258.3826,287.1882,278.0429,0,238.0165,374.382,298.8031,295.0554,,325.7028,138.718,201.591,300.1878,262.3632,344.7473,273.5303,288.6098,229.1057,297.8119,0,284.0557,245.1159,303.2978,252.0116,269.307,245.1143,284.6873,2005,9,38
169,26/09/2005,258.1249,0,255.5751,287.2708,276.5397,195.6797,234.6317,368.5444,298.9536,292.6419,,325.7896,171.6136,191.4749,297.5443,258.8683,344.7473,264.9433,285.445,223.8777,300.1599,0,284.2422,244.3541,297.9114,256.3351,264.7204,240.4754,282.8809,2005,9,39
170,03/10/2005,258.2534,0,255.6362,284.4921,277.5885,195.8907,232.3557,367.228,299.7486,291.759,,332.0509,164.7587,203.4343,295.8331,256.6033,344.7473,263.4224,286.7794,222.9794,300.1717,0,282.0153,242.6542,298.8168,252.0517,260.57,237.6573,283.5868,2005,10,40
171,10/10/2005,258.1139,0,252.1426,286.7404,281.5595,0,234.6347,371.4041,299.629,292.5992,,328.5872,152.2634,204.2248,296.5367,260.5332,344.7473,265.4976,289.0149,224.0806,301.3685,0,283.4249,237.6699,303.5981,249.6325,258.6253,235.8222,284.0299,2005,10,41
172,17/10/2005,258.4436,0,247.1883,287.6298,284.1798,188.8384,243.2463,371.3382,301.3413,293.7651,,328.5872,148.4205,204.5197,293.2462,0,344.7473,266.8545,291.8448,224.5874,301.7628,0,279.6244,243.2283,300.5086,248.3195,261.4675,237.7448,285.6965,2005,10,42
173,24/10/2005,258.4436,0,249.8045,286.9474,284.4984,0,248.0855,370.9111,306.4364,295.1744,,327.1929,133.4532,201.0856,291.9906,248.8685,344.7473,267.8472,290.2596,221.4339,303.6685,0,277.5864,239.7076,303.9538,246.0827,270.1708,251.1344,287.418,2005,10,43
174,31/10/2005,258.6012,0,250.4186,289.5363,284.506,202.3134,250.4881,372.6531,311.5729,297.7291,,333.7762,148.3409,189.4913,299.5476,266.0933,344.7473,271.8557,291.2893,221.1745,305.2185,0,283.0989,241.9738,299.7417,245.4394,273.5429,258.1941,290.1693,2005,10,44
175,07/11/2005,261.0163,0,253.1766,287.1185,286.7195,194.3166,253.6853,374.8667,312.6168,300.1525,,337.3359,157.939,198.5407,305.858,248.4368,344.7473,272.5409,288.0739,219.7382,308.1144,0,282.773,238.5047,300.6675,247.1258,283.3905,265.8464,292.8864,2005,11,45
176,14/11/2005,262.0155,0,251.8678,286.296,289.0193,199.8344,257.082,370.8757,318.0116,302.7857,,335.3066,152.7774,212.1208,293.4059,247.5272,0,263.8909,290.926,219.3258,312.4805,0,283.1074,235.2418,302.3572,245.4377,286.8939,268.4409,294.514,2005,11,46
177,21/11/2005,262.5015,0,252.5929,286.6011,289.221,202.3134,265.3163,368.4424,319.664,304.9036,,339.0529,155.3032,215.0888,293.4059,0,344.7473,279.2462,292.6997,221.6959,315.1217,0,284.2691,238.0774,300.8896,248.0256,289.4168,269.6392,297.2106,2005,11,47
178,28/11/2005,262.7222,0,254.3049,287.9117,288.7589,195.8907,272.6253,371.8982,322.5095,306.5158,,342.8693,160.6064,222.5895,291.1166,248.2767,344.7473,275.9852,293.0551,224.5155,318.9938,0,274.6639,241.1591,317.899,249.3363,292.5674,271.8175,299.8009,2005,11,48
179,05/12/2005,266.0253,0,256.2788,287.4432,289.9327,0,273.4864,370.5149,322.9688,307.7565,,342.679,163.9009,230.0125,296.5615,230.1005,344.7473,277.3245,293.202,225.6312,321.9878,0,282.3044,243.4225,284.3436,252.3193,295.3136,274.1435,300.4423,2005,12,49
180,12/12/2005,266.6835,0,255.8069,292.8461,294.9365,0,273.3875,367.4879,327.2051,307.5802,,342.674,162.5812,230.3503,297.6551,246.2131,344.7473,278.115,293.9643,226.2941,325.3866,0,282.9776,243.8638,295.575,254.9956,295.8043,274.481,302.2671,2005,12,50
181,19/12/2005,267.0015,0,256.5061,284.3234,301.6439,0,275.3651,368.7416,324.723,306.8086,,343.4391,156.4676,225.8104,305.0766,0,344.7473,276.623,297.9098,227.4278,326.7276,0,281.7984,247.0354,291.6252,253.834,295.3486,282.5461,303.4148,2005,12,51
182,26/12/2005,266.9663,0,259.732,294.4147,308.9212,0,283.7512,368.8178,331.9352,307.4062,,341.5206,173.9372,222.6833,300.5474,0,344.7473,274.4135,303.6895,228.4443,334.8895,0,283.4172,248.9737,290.8851,259.9825,292.481,289.1312,306.5455,2005,12,52
183,02/01/2006,274.553,0,256.4051,277.3278,308.52,0,284.9657,367.7154,331.3887,314.3752,,345.5584,163.7753,219.5668,291.3392,264.3889,344.7473,276.1933,307.5982,232.9214,334.0691,0,282.1044,247.8957,314.0375,260.4635,292.4954,285.7473,308.1874,2006,1,1
184,09/01/2006,275.0882,0,249.1022,280.5507,304.5596,202.3134,285.9232,374.8852,336.5397,319.7971,,348.6978,179.3653,220.2059,304.6807,244.0074,344.7473,274.5293,306.94,235.636,335.0616,0,282.3106,252.6079,319.076,261.0249,292.3421,282.8569,309.544,2006,1,2
185,16/01/2006,274.8036,0,259.8072,293.367,308.5885,0,285.4084,377.3868,342.8862,323.4853,,347.811,180.1259,220.0392,301.4225,260.2967,347.7754,284.1977,305.9078,234.9029,337.4612,0,284.6515,251.3221,305.8973,260.6494,288.7583,279.7423,311.3816,2006,1,3
186,23/01/2006,276.532,0,263.8083,299.8073,316.3348,0,284.1588,374.2865,345.4229,325.6418,,349.5206,0,221.7485,300.438,0,347.7754,290.0664,309.2334,235.8973,339.0975,0,284.6335,252.2888,303.2491,264.6619,285.7159,282.3694,314.5275,2006,1,4
187,30/01/2006,277.3695,0,265.1318,300.0529,318.3153,0,284.2063,374.7085,345.3275,328.7901,,357.2169,188.8787,225.3192,307.4844,0,347.7754,292.279,309.6387,237.7493,338.505,0,285.2353,254.1327,302.0657,268.5535,287.9391,285.6048,316.5392,2006,1,5
188,06/02/2006,278.2928,0,266.2229,306.3707,318.6409,208.7361,284.9464,380.4563,348.3264,332.0934,,365.1502,186.1002,221.8916,311.3452,241.314,347.7754,285.5373,310.7644,239.3792,341.3197,0,287.0131,253.364,294.0814,268.3669,287.4371,283.8447,318.6016,2006,2,6
189,13/02/2006,279.8386,0,268.7814,311.9724,321.2043,199.354,286.5178,381.0687,348.4029,333.6216,,373.239,192.3836,222.5893,309.4607,0,347.7754,289.3057,311.5503,244.7746,344.5562,0,286.3192,253.2052,303.166,264.0862,290.9761,282.241,322.0461,2006,2,7
190,20/02/2006,279.9969,0,269.4268,311.321,324.0173,202.3134,287.2154,380.2838,348.0532,335.0866,,368.4828,190.6425,224.2132,312.7583,0,347.7754,283.7181,313.9766,249.8867,344.8786,0,287.4722,253.1771,307.1707,266.2668,292.7816,281.4118,322.2578,2006,2,8
191,27/02/2006,281.0792,0,270.9396,313.5262,328.25,203.0061,289.0505,380.498,350.1682,336.3908,,380.8913,0,222.6529,316.7249,238.0615,347.7754,301.0687,314.4226,246.1255,344.7852,0,287.7518,256.0986,300.4793,263.8041,292.9211,280.9419,326.2869,2006,2,9
192,06/03/2006,280.762,0,266.3591,315.2327,335.7178,228.004,290.4629,381.2213,348.9294,338.151,,388.6171,185.7674,225.3713,315.2002,240.5515,347.7754,292.7852,317.2917,242.4571,348.6859,0,287.6934,254.1779,306.0863,262.8368,291.6172,282.7181,328.4769,2006,3,10
193,13/03/2006,281.1303,0,268.166,315.2888,338.8202,203.9505,291.3063,376.4093,349.1806,340.27,,384.7132,190.1217,219.6498,316.6028,0,347.7754,290.5758,320.8647,242.4459,351.5562,0,290.2507,251.9009,299.7528,269.8666,290.4467,282.2973,328.7828,2006,3,11
194,20/03/2006,283.7045,0,271.6858,313.2901,336.7564,228.004,291.2715,378.5348,348.2648,341.7581,,387.6734,141.5433,217.7565,323.7587,0,347.7754,286.9737,320.3984,245.51,349.5728,0,290.3265,258.0823,299.1131,269.3665,291.6954,283.387,329.1151,2006,3,12
195,27/03/2006,287.8126,0,271.9269,310.3426,331.8171,228.004,292.7595,379.1482,349.6736,342.3633,,391.8517,176.1765,191.4084,316.8758,0,347.7754,302.1821,321.1668,241.4209,349.0413,0,290.2327,257.4554,304.6231,267.8148,292.8608,284.9768,329.5348,2006,3,13
196,03/04/2006,289.8282,0,272.867,313.9371,326.5499,0,294.1646,380.7703,349.9123,342.5147,,382.3403,160.8557,228.354,315.564,0,347.7754,296.4792,317.0292,239.5976,346.9405,0,288.7778,258.0094,294.6355,270.4065,293.7067,281.3874,327.2658,2006,4,14
